date_mutation,valeur_fonciere,code_postal,nom_commune,surface_carrez,type_local,surface_reelle_bati,nombre_pieces_principales,surface_terrain,longitude,latitude
2018-07-05,305000.0,44120,Vertou,,Maison,56.0,2,597.0,-1.4748139999999998,47.171673
2018-07-05,305000.0,44120,Vertou,,Maison,56.0,2,196.0,-1.4748139999999998,47.171673
2018-07-24,115200.0,44400,Rezé,46.22,Appartement,47.0,2,,-1.563704,47.174763
2018-07-06,267000.0,44340,Bouguenais,,Maison,120.0,5,576.0,-1.634818,47.177135
2018-06-21,35080.07,44840,Les Sorinières,,Maison,91.0,5,314.0,-1.5233940000000001,47.159115
2018-06-25,234000.0,44340,Bouguenais,,Maison,76.0,4,765.0,-1.577866,47.173223
2018-07-05,135000.0,44400,Rezé,,Appartement,50.0,2,,-1.553834,47.178249
2018-07-05,180000.0,44400,Rezé,,Maison,56.0,1,66.0,-1.554711,47.196542
2018-06-30,410000.0,44120,Vertou,,Maison,139.0,6,1000.0,-1.49968,47.165845000000004
2018-06-30,410000.0,44120,Vertou,,Maison,139.0,6,500.0,-1.49968,47.165845000000004
2018-07-06,275000.0,44400,Rezé,,Maison,110.0,5,587.0,-1.5593569999999999,47.175478000000005
2018-07-05,211000.0,44340,Bouguenais,,Maison,77.0,5,505.0,-1.632717,47.176913
2018-07-02,112000.0,44120,Vertou,,Appartement,37.0,2,,-1.473228,47.168732
2018-07-02,236000.0,44120,Vertou,,Maison,93.0,5,202.0,-1.468494,47.158796
2018-06-29,300000.0,44400,Rezé,,Maison,111.0,6,529.0,-1.541369,47.17341
2018-06-29,485000.0,44115,Basse-Goulaine,,Maison,191.0,8,500.0,-1.467876,47.192203000000006
2018-06-29,485000.0,44115,Basse-Goulaine,,Maison,191.0,8,602.0,-1.467876,47.192203000000006
2018-07-18,425000.0,44470,Carquefou,,Maison,94.0,4,1741.0,-1.521582,47.316758
2018-07-18,425000.0,44470,Carquefou,,Maison,33.0,1,1741.0,-1.521582,47.316758
2018-07-11,110700.0,44400,Rezé,69.6,Appartement,67.0,3,,-1.530311,47.17881
2018-06-29,120000.0,44120,Vertou,,Maison,50.0,3,332.0,-1.4513770000000001,47.171614
2018-06-29,120000.0,44120,Vertou,,Maison,31.0,1,77.0,-1.4511120000000002,47.171559
2018-07-04,100000.0,44400,Rezé,,Maison,44.0,2,78.0,-1.5399399999999999,47.18357
2018-07-05,280000.0,44120,Vertou,,Maison,100.0,3,724.0,-1.513657,47.183647
2018-07-05,190000.0,44400,Rezé,,Maison,59.0,3,594.0,-1.537725,47.178764
2018-07-06,269000.0,44700,Orvault,,Maison,86.0,4,400.0,-1.608998,47.255487
2018-07-18,74000.0,44470,Carquefou,24.7,Appartement,24.0,1,,-1.507478,47.302463
2018-07-19,454700.0,44830,Bouaye,,Maison,212.0,8,687.0,-1.6955169999999997,47.143471000000005
2018-07-19,454700.0,44830,Bouaye,,Maison,212.0,8,449.0,-1.6955169999999997,47.143471000000005
2018-07-12,325000.0,44860,Saint-Aignan-Grandlieu,,Maison,188.0,5,2136.0,-1.61568,47.133821999999995
2018-07-12,325000.0,44860,Saint-Aignan-Grandlieu,,Maison,188.0,5,500.0,-1.61568,47.133821999999995
2018-07-02,347750.0,44980,Sainte-Luce-sur-Loire,,Maison,129.0,5,527.0,-1.487365,47.25622
2018-07-18,518445.7,44470,Thouaré-sur-Loire,,Maison,138.0,5,700.0,-1.4367290000000001,47.275653000000005
2018-07-10,158000.0,44400,Rezé,65.84,Appartement,67.0,3,,-1.548397,47.166812
2018-07-13,200000.0,44400,Rezé,,Maison,58.0,3,283.0,-1.539735,47.184101
2018-07-06,190500.0,44340,Bouguenais,,Maison,67.0,4,169.0,-1.5806930000000001,47.178275
2018-07-02,170000.0,44340,Bouguenais,,Maison,63.0,2,293.0,-1.636659,47.187562
2018-07-06,299000.0,44340,Bouguenais,,Appartement,96.0,5,,-1.595141,47.180933
2018-07-10,680000.0,44700,Orvault,,Maison,134.0,5,,-1.638573,47.278872
2018-07-17,245000.0,44400,Rezé,,Maison,80.0,4,313.0,-1.532326,47.166303000000006
2018-07-06,178000.0,44470,Thouaré-sur-Loire,,Maison,64.0,3,,-1.427935,47.287363
2018-07-12,103300.0,44470,Carquefou,69.8,Appartement,70.0,3,,-1.492955,47.299781
2018-07-18,230000.0,44470,Carquefou,,Maison,80.0,4,408.0,-1.48685,47.305673
2018-07-19,190000.0,44700,Orvault,,Maison,76.0,4,210.0,-1.636676,47.260603
2018-07-23,200000.0,44860,Saint-Aignan-Grandlieu,,Maison,73.0,3,356.0,-1.606464,47.1405
2018-06-27,106700.0,44400,Rezé,68.47,Appartement,72.0,3,,-1.559836,47.191313
2018-07-05,329000.0,44240,La Chapelle-sur-Erdre,,Maison,104.0,5,981.0,-1.566346,47.332834000000005
2018-07-05,329000.0,44240,La Chapelle-sur-Erdre,,Maison,104.0,5,500.0,-1.566346,47.332834000000005
2018-07-19,220000.0,44240,La Chapelle-sur-Erdre,,Maison,88.0,5,240.0,-1.55344,47.269626
2018-07-24,340000.0,44700,Orvault,,Maison,98.0,6,493.0,-1.595059,47.271372
2018-07-20,285000.0,44980,Sainte-Luce-sur-Loire,,Maison,95.0,4,433.0,-1.472164,47.264454
2018-07-12,520000.0,44115,Basse-Goulaine,,Maison,168.0,5,903.0,-1.461757,47.190365
2018-07-09,90000.0,44400,Rezé,,Maison,66.0,3,172.0,-1.5357319999999999,47.179856
2018-07-20,230000.0,44400,Rezé,,Maison,80.0,4,971.0,-1.539677,47.172395
2018-07-17,200000.0,44470,Carquefou,53.06,Appartement,53.0,3,,-1.4958559999999999,47.295032
2018-07-23,400000.0,44840,Les Sorinières,,Maison,126.0,5,831.0,-1.513179,47.149469
2018-07-23,425000.0,44470,Mauves-sur-Loire,,Maison,157.0,7,960.0,-1.390399,47.295772
2018-07-13,339000.0,44120,Vertou,,Maison,106.0,5,862.0,-1.471639,47.183170000000004
2018-07-13,525000.0,44115,Basse-Goulaine,,Maison,171.0,6,1069.0,-1.460078,47.204257
2018-07-13,525000.0,44115,Basse-Goulaine,,Maison,171.0,6,462.0,-1.460078,47.204257
2018-07-10,110000.0,44470,Thouaré-sur-Loire,55.82,Appartement,57.0,2,,-1.4404270000000001,47.266489
2018-07-19,380000.0,44470,Carquefou,,Maison,121.0,5,523.0,-1.484889,47.303239000000005
2018-07-09,335000.0,44400,Rezé,,Maison,125.0,4,318.0,-1.54229,47.188276
2018-06-29,165000.0,44980,Sainte-Luce-sur-Loire,61.8,Appartement,62.0,3,,-1.472384,47.266102000000004
2018-07-11,355000.0,44880,Sautron,,Maison,93.0,5,810.0,-1.664238,47.258507
2018-07-11,355000.0,44880,Sautron,,Maison,93.0,5,500.0,-1.664238,47.258507
2018-07-12,195000.0,44470,Thouaré-sur-Loire,,Maison,85.0,4,318.0,-1.456772,47.265685
2018-07-05,248000.0,44980,Sainte-Luce-sur-Loire,,Maison,122.0,5,570.0,-1.490758,47.252718
2018-07-09,346150.0,44470,Thouaré-sur-Loire,,Maison,135.0,5,1378.0,-1.458798,47.273437
2018-07-17,106700.0,44400,Rezé,68.02,Appartement,72.0,3,,-1.559836,47.191313
2018-07-02,315000.0,44400,Rezé,,Maison,91.0,5,537.0,-1.53801,47.168743
2018-07-06,153723.23,44470,Thouaré-sur-Loire,66.7,Appartement,66.0,3,,-1.444803,47.276402000000004
2018-06-29,320000.0,44980,Sainte-Luce-sur-Loire,,Maison,89.0,4,572.0,-1.483632,47.255891
2018-07-06,126982.78,44470,Thouaré-sur-Loire,57.25,Appartement,59.0,2,,-1.444803,47.276402000000004
2018-07-13,67326.75,44470,Thouaré-sur-Loire,,Maison,101.0,4,230.0,-1.454775,47.26661
2018-07-13,235000.0,44470,Thouaré-sur-Loire,,Maison,101.0,4,230.0,-1.454775,47.26661
2018-07-11,335000.0,44470,Carquefou,,Maison,123.0,6,605.0,-1.488728,47.307842
2018-07-16,405000.0,44120,Vertou,,Maison,127.0,4,1000.0,-1.427527,47.172058
2018-07-13,377500.0,44120,Vertou,,Maison,106.0,5,531.0,-1.476959,47.169961
2018-07-09,280000.0,44400,Rezé,102.66,Maison,104.0,5,,-1.557221,47.179709
2018-07-19,175000.0,44840,Les Sorinières,63.09,Appartement,65.0,3,,-1.534292,47.1507
2018-07-18,213000.0,44115,Basse-Goulaine,,Maison,88.0,4,808.0,-1.469904,47.189551
2018-07-17,260000.0,44340,Bouguenais,,Maison,91.0,4,173.0,-1.6321780000000001,47.180826
2018-07-20,242000.0,44120,Vertou,97.73,Appartement,101.0,4,,-1.506529,47.185204
2018-07-26,168000.0,44470,Thouaré-sur-Loire,56.0,Appartement,56.0,3,,-1.443131,47.265126
2018-07-11,100500.0,44400,Rezé,41.0,Appartement,80.0,2,,-1.5602639999999999,47.186534
2018-07-31,390000.0,44700,Orvault,,Maison,145.0,5,607.0,-1.599559,47.251622
2018-07-02,400000.0,44880,Sautron,,Maison,155.0,7,346.0,-1.694178,47.281371
2018-07-25,324000.0,44400,Rezé,77.6,Appartement,77.0,3,,-1.548184,47.193276000000004
2018-07-24,161000.0,44470,Carquefou,,Maison,76.0,4,1130.0,-1.461576,47.319320000000005
2018-07-18,275000.0,44980,Sainte-Luce-sur-Loire,,Maison,109.0,6,457.0,-1.487064,47.245428000000004
2018-07-09,294000.0,44400,Rezé,,Maison,95.0,5,311.0,-1.553123,47.16556
2018-07-11,158000.0,44400,Rezé,70.0,Appartement,63.0,3,,-1.566484,47.189783
2018-07-12,429000.0,44400,Rezé,,Maison,172.0,5,522.0,-1.548198,47.17161
2018-07-11,140000.0,44340,Bouguenais,,Maison,100.0,4,237.0,-1.61599,47.168476
2018-07-20,485000.0,44240,La Chapelle-sur-Erdre,,Maison,165.0,6,152.0,-1.5627469999999999,47.311862
2018-07-20,485000.0,44240,La Chapelle-sur-Erdre,,Maison,165.0,6,1000.0,-1.5627469999999999,47.311862
2018-07-19,299000.0,44120,Vertou,,Maison,107.0,4,439.0,-1.495069,47.187715999999995
2018-07-25,360000.0,44840,Les Sorinières,,Maison,125.0,5,612.0,-1.528033,47.156151
2018-07-17,148146.81,44340,Bouguenais,62.4,Appartement,62.0,3,,-1.5961290000000001,47.180656
2018-07-27,214000.0,44700,Orvault,68.5,Appartement,68.0,3,,-1.577481,47.254799
2018-07-10,340000.0,44400,Rezé,,Maison,106.0,5,445.0,-1.5327,47.181844
2018-07-20,470000.0,44470,Thouaré-sur-Loire,,Maison,159.0,6,763.0,-1.43249,47.272462
2018-07-23,185000.0,44470,Carquefou,,Appartement,70.0,3,,-1.5063229999999999,47.298579
2018-07-13,374000.0,44980,Sainte-Luce-sur-Loire,,Maison,127.0,7,393.0,-1.487557,47.254819
2018-07-19,350000.0,44120,Vertou,,Maison,156.0,6,1024.0,-1.500948,47.159669
2018-07-26,520000.0,44115,Basse-Goulaine,,Maison,151.0,6,414.0,-1.4701,47.211671
2018-07-05,252000.0,44700,Orvault,,Maison,110.0,6,241.0,-1.6331209999999998,47.261293
2018-07-06,385000.0,44700,Orvault,,Maison,77.0,4,1138.0,-1.591072,47.263595
2018-07-19,245000.0,44830,Bouaye,,Maison,86.0,4,374.0,-1.6776490000000002,47.155815000000004
2018-07-27,130000.0,44400,Rezé,54.03,Appartement,55.0,2,,-1.554661,47.185047999999995
2018-07-20,205500.0,44830,Brains,,Maison,94.0,4,902.0,-1.7118650000000002,47.17217
2018-07-16,320000.0,44700,Orvault,,Maison,126.0,5,700.0,-1.594341,47.271931
2018-07-26,377000.0,44700,Orvault,,Maison,128.0,5,530.0,-1.6402290000000002,47.279322
2018-07-26,377000.0,44700,Orvault,,Maison,128.0,5,500.0,-1.6402290000000002,47.279322
2018-07-18,239850.0,44400,Rezé,,Maison,68.0,3,127.0,-1.522678,47.177240000000005
2018-07-27,360000.0,44470,Carquefou,,Maison,105.0,4,1704.0,-1.498416,47.28365
2018-07-27,360000.0,44470,Carquefou,,Maison,105.0,4,446.0,-1.498416,47.28365
2018-07-05,145000.0,44840,Les Sorinières,,Maison,70.0,3,221.0,-1.5282209999999998,47.148027
2018-07-11,272000.0,44240,La Chapelle-sur-Erdre,,Maison,88.0,5,309.0,-1.5501989999999999,47.26978
2018-07-27,290000.0,44830,Brains,,Maison,143.0,5,764.0,-1.724982,47.166601
2018-07-17,325000.0,44120,Vertou,,Maison,135.0,5,479.0,-1.510165,47.16896
2018-07-27,321250.0,44470,Carquefou,,Maison,142.0,5,579.0,-1.499968,47.273496
2018-07-11,152600.0,44470,Thouaré-sur-Loire,66.53,Appartement,66.0,3,,-1.444803,47.276402000000004
2018-07-20,131300.16,44470,Thouaré-sur-Loire,59.16,Appartement,59.0,3,,-1.444803,47.276402000000004
2018-08-02,375000.0,44700,Orvault,,Maison,136.0,5,396.0,-1.582344,47.254583000000004
2018-07-23,266035.6,44700,Orvault,,Maison,116.0,5,266.0,-1.60075,47.248191999999996
2018-07-27,211477.0,44120,Vertou,,Maison,58.0,3,591.0,-1.5058200000000002,47.185840999999996
2018-07-26,270142.0,44240,La Chapelle-sur-Erdre,,Maison,103.0,5,299.0,-1.553079,47.31078
2018-07-06,270000.0,44120,Vertou,,Maison,100.0,5,118.0,-1.508313,47.185084
2018-07-27,215000.0,44115,Basse-Goulaine,,Maison,59.0,3,684.0,-1.473925,47.215298
2018-07-16,257000.0,44120,Vertou,,Maison,88.0,5,405.0,-1.476161,47.171434999999995
2018-07-20,330000.0,44120,Vertou,,Maison,89.0,5,532.0,-1.470377,47.171809
2018-07-24,293000.0,44340,Bouguenais,,Maison,120.0,5,221.0,-1.6423439999999998,47.172839
2018-08-01,145786.67,44400,Rezé,,Appartement,61.0,3,,-1.563704,47.174763
2018-07-27,200000.0,44980,Sainte-Luce-sur-Loire,72.25,Appartement,72.0,3,,-1.4892299999999998,47.250195
2018-07-25,372000.0,44700,Orvault,,Maison,114.0,5,701.0,-1.6069280000000001,47.253479999999996
2018-07-25,309000.0,44470,Thouaré-sur-Loire,,Maison,116.0,5,804.0,-1.41835,47.29133
2018-07-27,122500.0,44400,Rezé,,Maison,45.0,3,353.0,-1.537094,47.180655
2018-07-25,480000.0,44980,Sainte-Luce-sur-Loire,,Maison,151.0,5,775.0,-1.485823,47.256909
2018-07-25,390000.0,44470,Carquefou,,Maison,113.0,6,1124.0,-1.4997129999999999,47.27915
2018-07-25,390000.0,44470,Carquefou,,Maison,113.0,6,500.0,-1.4997129999999999,47.27915
2018-07-19,400000.0,44120,Vertou,,Maison,122.0,6,963.0,-1.4898870000000002,47.16341
2018-07-19,400000.0,44120,Vertou,,Maison,122.0,6,557.0,-1.4898870000000002,47.16341
2018-07-26,386000.0,44115,Basse-Goulaine,,Maison,106.0,4,1000.0,-1.4754260000000001,47.210087
2018-07-26,386000.0,44115,Basse-Goulaine,,Maison,106.0,4,262.0,-1.4754260000000001,47.210087
2018-08-02,270000.0,44980,Sainte-Luce-sur-Loire,,Maison,96.0,6,338.0,-1.47117,47.251546999999995
2018-07-30,325000.0,44700,Orvault,,Maison,97.0,3,308.0,-1.620351,47.269487
2018-07-13,250000.0,44120,Vertou,,Maison,80.0,4,459.0,-1.503894,47.158102
2018-07-17,250000.0,44340,Bouguenais,,Maison,118.0,5,440.0,-1.628469,47.180525
2018-07-27,295000.0,44470,Thouaré-sur-Loire,,Maison,132.0,5,1038.0,-1.4345299999999999,47.269742
2018-07-24,270000.0,44700,Orvault,,Maison,91.0,5,749.0,-1.620738,47.269217
2018-07-10,260000.0,44240,La Chapelle-sur-Erdre,,Maison,80.0,4,294.0,-1.551264,47.308471000000004
2018-07-19,370000.0,44400,Rezé,,Maison,129.0,6,570.0,-1.562201,47.186218
2018-07-27,94000.0,44700,Orvault,30.98,Appartement,31.0,2,,-1.595556,47.251279
2018-07-20,168000.0,44400,Rezé,,Appartement,62.0,3,,-1.5446819999999999,47.18513
2018-07-13,225000.0,44840,Les Sorinières,,Maison,107.0,4,795.0,-1.515275,47.156721000000005
2018-07-18,240000.0,44120,Vertou,,Maison,104.0,4,309.0,-1.475485,47.174704999999996
2018-07-16,88000.0,44120,Vertou,,Appartement,33.0,1,,-1.474601,47.167790000000004
2018-07-27,259900.0,44470,Thouaré-sur-Loire,,Maison,96.0,4,244.0,-1.444775,47.28595
2018-07-23,250000.0,44470,Carquefou,,Appartement,47.0,2,752.0,-1.493855,47.295137
2018-07-23,250000.0,44470,Carquefou,,Appartement,46.0,2,752.0,-1.493855,47.295137
2018-07-24,311390.0,44120,Vertou,,Appartement,61.0,3,338.0,-1.482305,47.160502
2018-07-24,311390.0,44120,Vertou,,Appartement,82.0,4,807.0,-1.482305,47.160502
2018-07-24,311390.0,44120,Vertou,,Appartement,61.0,3,807.0,-1.482305,47.160502
2018-07-24,311390.0,44120,Vertou,,Appartement,82.0,4,338.0,-1.482305,47.160502
2018-07-18,240000.0,44470,Thouaré-sur-Loire,,Maison,82.0,4,702.0,-1.431581,47.279306
2018-08-01,447000.0,44470,Mauves-sur-Loire,,Maison,223.0,5,2188.0,-1.384108,47.295159000000005
2018-08-01,447000.0,44470,Mauves-sur-Loire,,Maison,223.0,5,1000.0,-1.384108,47.295159000000005
2018-07-23,485000.0,44120,Vertou,,Maison,133.0,6,344.0,-1.452404,47.163734000000005
2018-07-20,385000.0,44120,Vertou,,Maison,112.0,4,409.0,-1.466645,47.149237
2018-07-26,250000.0,44980,Sainte-Luce-sur-Loire,,Maison,72.0,4,582.0,-1.477433,47.249307
2018-07-19,490000.0,44120,Vertou,,Maison,159.0,8,438.0,-1.470401,47.171458
2018-08-02,137000.0,44120,Vertou,43.06,Appartement,43.0,2,,-1.464983,47.170212
2018-07-13,211000.0,44840,Les Sorinières,,Maison,76.0,4,126.0,-1.5256049999999999,47.143347999999996
2018-07-17,220000.0,44470,Mauves-sur-Loire,,Maison,150.0,6,163.0,-1.384875,47.294308
2018-07-09,239014.2,44400,Rezé,,Maison,149.0,5,585.0,-1.570508,47.191764
2018-07-24,468000.0,44340,Bouguenais,,Maison,230.0,6,438.0,-1.5892549999999999,47.184191999999996
2018-07-09,265000.0,44700,Orvault,,Maison,73.0,5,151.0,-1.577313,47.251517
2018-07-17,125000.0,44400,Rezé,,Appartement,69.0,3,,-1.5475889999999999,47.178896
2018-07-18,305000.0,44240,La Chapelle-sur-Erdre,,Maison,87.0,4,650.0,-1.561004,47.307072999999995
2018-07-12,129000.0,44115,Basse-Goulaine,,Maison,88.0,4,595.0,-1.4663549999999999,47.208705
2018-07-17,272000.0,44240,La Chapelle-sur-Erdre,,Maison,104.0,5,217.0,-1.54864,47.268205
2018-08-03,356500.0,44880,Sautron,,Maison,126.0,4,,-1.6840580000000003,47.258089
2018-07-13,195650.0,44470,Carquefou,,Maison,85.0,5,710.0,-1.467427,47.317772
2018-07-23,233100.0,44340,Bouguenais,,Maison,121.0,6,298.0,-1.58335,47.180014
2018-07-20,265000.0,44400,Rezé,,Maison,91.0,4,402.0,-1.552498,47.190963
2018-07-27,107500.0,44980,Sainte-Luce-sur-Loire,,Appartement,101.0,4,,-1.4762950000000001,47.235176
2018-07-27,245000.0,44470,Carquefou,,Maison,84.0,4,370.0,-1.452682,47.314747
2018-07-20,360000.0,44340,Bouguenais,,Maison,140.0,5,556.0,-1.630567,47.170524
2018-07-20,371500.0,44400,Rezé,,Maison,134.0,4,575.0,-1.5639969999999999,47.176877000000005
2018-07-19,240000.0,44700,Orvault,,Maison,87.0,5,817.0,-1.583012,47.259811
2018-07-19,653676.0,44700,Orvault,,Maison,160.0,4,503.0,-1.598757,47.251148
2018-07-26,336900.0,44700,Orvault,,Maison,118.0,4,525.0,-1.5975059999999999,47.269523
2018-07-27,183365.0,44470,Carquefou,,Appartement,78.0,4,,-1.511738,47.298010999999995
2018-07-27,137918.0,44470,Carquefou,57.2,Appartement,57.0,3,,-1.511738,47.298010999999995
2018-07-25,385000.0,44470,Carquefou,,Maison,100.0,4,775.0,-1.480731,47.303578
2018-07-19,220000.0,44700,Orvault,,Maison,92.0,5,247.0,-1.633126,47.262233
2018-07-17,115000.0,44980,Sainte-Luce-sur-Loire,,Maison,36.0,2,227.0,-1.468931,47.257389
2018-07-27,230000.0,44470,Carquefou,,Maison,101.0,5,432.0,-1.474259,47.302664
2018-08-03,470000.0,44830,Bouaye,,Maison,203.0,8,783.0,-1.671787,47.142241
2018-08-03,470000.0,44830,Bouaye,,Maison,203.0,8,1000.0,-1.671787,47.142241
2018-07-27,148057.02,44340,Bouguenais,,Appartement,62.0,3,,-1.5961290000000001,47.180656
2018-07-24,125000.0,44700,Orvault,,Maison,52.0,2,202.0,-1.576657,47.251701000000004
2018-07-26,179800.0,44470,Thouaré-sur-Loire,85.36,Appartement,85.0,4,,-1.444803,47.276402000000004
2018-07-17,225000.0,44400,Rezé,,Maison,65.0,4,320.0,-1.556219,47.183336
2018-07-26,357000.0,44400,Rezé,,Maison,145.0,6,268.0,-1.534934,47.16495
2018-08-02,410000.0,44840,Les Sorinières,,Maison,114.0,6,1121.0,-1.5312219999999999,47.14443
2018-07-19,171000.0,44400,Rezé,67.45,Appartement,65.0,3,,-1.547544,47.166422
2018-07-30,263000.0,44240,La Chapelle-sur-Erdre,,Maison,88.0,5,318.0,-1.5542209999999999,47.26919
2018-07-25,399000.0,44470,Carquefou,,Maison,107.0,4,338.0,-1.493231,47.279418
2018-07-25,399000.0,44470,Carquefou,,Maison,107.0,4,1724.0,-1.493231,47.279418
2018-07-31,2522325.5,44980,Sainte-Luce-sur-Loire,,Maison,87.0,3,3920.0,-1.489411,47.249248
2018-07-31,2522325.5,44980,Sainte-Luce-sur-Loire,,Maison,55.0,3,3920.0,-1.489411,47.249248
2018-07-31,2522325.5,44980,Sainte-Luce-sur-Loire,,Maison,85.0,3,3920.0,-1.489411,47.249248
2018-07-31,2522325.5,44980,Sainte-Luce-sur-Loire,,Maison,80.0,3,3920.0,-1.489411,47.249248
2018-07-31,2522325.5,44980,Sainte-Luce-sur-Loire,,Maison,138.0,5,3920.0,-1.489411,47.249248
2018-07-31,2522325.5,44980,Sainte-Luce-sur-Loire,,Maison,52.0,3,3920.0,-1.489411,47.249248
2018-07-31,2522325.5,44980,Sainte-Luce-sur-Loire,,Maison,193.0,9,3920.0,-1.489411,47.249248
2018-07-17,308700.0,44120,Vertou,,Maison,109.0,5,651.0,-1.479733,47.171143
2018-07-31,280000.0,44980,Sainte-Luce-sur-Loire,,Appartement,37.0,2,336.0,-1.48445,47.250345
2018-07-31,280000.0,44980,Sainte-Luce-sur-Loire,,Appartement,53.0,3,336.0,-1.48445,47.250345
2018-08-01,305000.0,44470,Thouaré-sur-Loire,,Maison,141.0,6,622.0,-1.4498790000000001,47.260426
2018-08-01,380000.0,44400,Rezé,,Maison,54.0,3,752.0,-1.540554,47.188390999999996
2018-08-01,380000.0,44400,Rezé,,Maison,74.0,3,752.0,-1.540554,47.188390999999996
2018-08-09,173000.0,44980,Sainte-Luce-sur-Loire,101.78,Maison,103.0,5,,-1.478294,47.249340000000004
2018-07-31,334000.0,44700,Orvault,,Maison,92.0,4,479.0,-1.587962,47.251441
2018-08-09,245000.0,44700,Orvault,,Maison,65.0,3,678.0,-1.5861100000000001,47.243497
2018-08-09,245000.0,44700,Orvault,,Maison,90.0,3,678.0,-1.5861100000000001,47.243497
2018-07-12,241000.0,44470,Thouaré-sur-Loire,,Maison,81.0,4,235.0,-1.440916,47.275726
2018-07-16,453000.0,44120,Vertou,,Maison,199.0,6,207.0,-1.4720030000000002,47.149471999999996
2018-07-25,128000.0,44400,Rezé,,Maison,41.0,3,167.0,-1.537035,47.180577
2018-07-24,270000.0,44400,Rezé,,Maison,86.0,3,559.0,-1.558242,47.165363
2018-07-24,250000.0,44860,Saint-Aignan-Grandlieu,,Maison,116.0,4,769.0,-1.61192,47.126160999999996
2018-07-25,256500.0,44840,Les Sorinières,,Maison,109.0,4,811.0,-1.515541,47.156764
2018-07-17,315000.0,44700,Orvault,,Maison,126.0,6,833.0,-1.595278,47.269798
2018-07-19,320000.0,44120,Vertou,,Maison,110.0,5,339.0,-1.493759,47.160315000000004
2018-08-08,450000.0,44120,Vertou,,Maison,133.0,6,1069.0,-1.489118,47.17642
2018-07-18,125000.0,44470,Carquefou,43.35,Appartement,43.0,2,,-1.507478,47.302463
2018-07-31,170388.0,44120,Vertou,,Maison,74.0,5,,-1.50091,47.185415
2018-08-03,260000.0,44340,Bouguenais,,Maison,125.0,6,413.0,-1.620743,47.179812
2018-08-02,350000.0,44980,Sainte-Luce-sur-Loire,,Maison,111.0,5,513.0,-1.49165,47.255935
2018-07-25,373000.0,44120,Vertou,,Maison,123.0,5,1087.0,-1.435898,47.163643
2018-07-24,270000.0,44120,Vertou,,Maison,97.0,4,626.0,-1.4647540000000001,47.167805
2018-07-24,240000.0,44240,La Chapelle-sur-Erdre,,Appartement,57.0,3,275.0,-1.557201,47.301087
2018-07-24,240000.0,44240,La Chapelle-sur-Erdre,,Appartement,56.0,3,275.0,-1.557201,47.301087
2018-07-25,405000.0,44240,La Chapelle-sur-Erdre,,Maison,102.0,4,894.0,-1.557954,47.273753
2018-08-07,375000.0,44470,Thouaré-sur-Loire,,Maison,146.0,6,653.0,-1.450273,47.267296
2018-07-30,350000.0,44240,La Chapelle-sur-Erdre,,Maison,91.0,4,955.0,-1.54807,47.300345
2018-08-07,167500.0,44470,Mauves-sur-Loire,,Maison,98.0,3,90.0,-1.415257,47.316784000000006
2018-07-27,142000.0,44400,Rezé,55.41,Appartement,49.0,2,,-1.5472110000000001,47.189892
2018-08-06,307000.0,44470,Thouaré-sur-Loire,,Maison,105.0,5,285.0,-1.4414879999999999,47.276694
2018-08-01,265000.0,44700,Orvault,,Maison,74.0,4,410.0,-1.58548,47.245589
2018-08-01,301348.0,44470,Carquefou,,Maison,125.0,5,547.0,-1.503615,47.286967
2018-07-24,250000.0,44830,Bouaye,,Maison,83.0,4,784.0,-1.6745599999999998,47.137289
2018-08-01,447000.0,44120,Vertou,,Maison,107.0,7,181.0,-1.474976,47.169559
2018-07-27,295000.0,44400,Rezé,,Maison,64.0,5,768.0,-1.5428950000000001,47.176889
2018-07-30,277000.0,44400,Rezé,,Maison,103.0,5,498.0,-1.555595,47.167175
2018-07-30,88020.0,44340,Bouguenais,,Maison,21.0,1,290.0,-1.586978,47.184673
2018-07-30,88020.0,44340,Bouguenais,,Maison,86.0,4,290.0,-1.586978,47.184673
2018-07-27,400000.0,44830,Bouaye,,Maison,123.0,5,833.0,-1.69206,47.145152
2018-07-30,225000.0,44400,Rezé,,Maison,75.0,4,459.0,-1.5490680000000001,47.173891999999995
2018-07-30,101983.18,44980,Sainte-Luce-sur-Loire,,Maison,86.0,4,325.0,-1.474393,47.262231
2018-08-07,250000.0,44115,Basse-Goulaine,85.96,Maison,105.0,4,,-1.4642309999999998,47.192854
2018-07-27,315000.0,44830,Bouaye,,Maison,82.0,5,631.0,-1.691805,47.144926
2018-07-27,315000.0,44830,Bouaye,,Maison,82.0,5,630.0,-1.691805,47.144926
2018-07-20,200000.0,44700,Orvault,,Maison,96.0,5,,-1.600198,47.260125
2018-07-27,381300.0,44120,Vertou,,Maison,105.0,5,340.0,-1.472359,47.181698
2018-07-31,740000.0,44830,Bouaye,,Maison,228.0,7,1836.0,-1.6922970000000002,47.145112
2018-07-31,740000.0,44830,Bouaye,,Maison,228.0,7,928.0,-1.6922970000000002,47.145112
2018-08-11,165000.0,44120,Vertou,,Maison,84.0,5,559.0,-1.421999,47.181034000000004
2018-07-30,337000.0,44470,Thouaré-sur-Loire,,Maison,158.0,7,500.0,-1.4546059999999998,47.268955
2018-07-30,337000.0,44470,Thouaré-sur-Loire,,Maison,158.0,7,374.0,-1.4546059999999998,47.268955
